String,Order,Type,Importance
IYXYXX,5,XXXYY,0.05768370004251021
YYXXXZ,6,XXXYYZ,0.05766573050905892
YXIXZY,5,XXYYZ,0.05763581840391609
YYXYYZ,6,XYYYYZ,0.057631295630023095
XYXYIZ,5,XXYYZ,0.057553669031719254
IZIIXX,3,XXZ,0.05753657855184583
YXYZZX,6,XXYYZZ,0.057508253113844165
XYXZYX,6,XXXYYZ,0.057502646089989375
XYZIYI,4,XYYZ,0.05746014614082705
YIZIYX,4,XYYZ,0.05745452084897412
YZZZYX,6,XYYZZZ,0.05745340706579612
IYYZXI,4,XYYZ,0.05744397994948939
YZZIYX,5,XYYZZ,0.05743396927174571
ZXXYXY,6,XXXYYZ,0.05741539291089859
XIXZIZ,4,XXZZ,0.05737959328366186
YYIYZY,5,YYYYZ,0.05736520924208329
IXZZYY,5,XYYZZ,0.057359900300062494
XXZZYY,6,XXYYZZ,0.057345575645289026
IYYZYY,5,YYYYZ,0.057319678029885704
ZYZYZI,5,YYZZZ,0.05726445462782557
ZXIYYZ,5,XYYZZ,0.05725098795460413
XYXIYZ,5,XXYYZ,0.05724005283608152
ZYYZXZ,6,XYYZZZ,0.05719334179953598
ZZXZXX,6,XXXZZZ,0.05715362593671425
XXZIIX,4,XXXZ,0.05713190553326001
ZZXXYY,6,XXYYZZ,0.05710386918822781
XXZXIZ,5,XXXZZ,0.05709939305664937
YXZYXX,6,XXXYYZ,0.05705693691792364
XYZYZX,6,XXYYZZ,0.057032078287831946
ZZZYYI,5,YYZZZ,0.05701139402719922
XZXYXY,6,XXXYYZ,0.05700623715542428
IYZYIZ,4,YYZZ,0.05700238401826043
YYYYZI,5,YYYYZ,0.056947751354189516
ZXXXII,4,XXXZ,0.05694700343540051
IIXIYY,3,XYY,0.05694102531007976
YXZZYI,5,XYYZZ,0.05694089972461943
IXYZIY,4,XYYZ,0.056899856950776005
YZIIYI,3,YYZ,0.05689383724729996
ZZZZII,4,ZZZZ,0.056858534302020106
YYYYIX,5,XYYYY,0.05682717307549053
YYIIXZ,4,XYYZ,0.056789410378935444
ZIZZXX,5,XXZZZ,0.05676357103404186
IIZZZI,3,ZZZ,0.05675997362301827
XZXIZI,4,XXZZ,0.056752977474195145
ZIXXIX,4,XXXZ,0.05665978976071746
XZIZYY,5,XYYZZ,0.05665481706446418
XYIYXZ,5,XXYYZ,0.056643463133250783
IZYYZI,4,YYZZ,0.056634255621270224
IZXYYZ,5,XYYZZ,0.05661419155532725
XIXZZZ,5,XXZZZ,0.05656837344399847
YYZXZX,6,XXYYZZ,0.05655722528438303
XXZZZX,6,XXXZZZ,0.056531873692571274
ZYYXXX,6,XXXYYZ,0.05649731091877588
XIYYXX,5,XXXYY,0.05649478694588036
IIXYZY,4,XYYZ,0.056477397850885604
YXIZIY,4,XYYZ,0.05646516586264564
IXXZII,3,XXZ,0.056429282810572155
XZYYXZ,6,XXYYZZ,0.056414963384197256
YXYYZY,6,XYYYYZ,0.0564047936028408
ZZXXIX,5,XXXZZ,0.05639327599837143
XIZIYY,4,XYYZ,0.05639137441308906
YZIYZX,5,XYYZZ,0.05634735442017406
IXXXIZ,4,XXXZ,0.05633901813681671
XXZZIZ,5,XXZZZ,0.05629199534141779
IZZZYY,5,YYZZZ,0.05627717149213218
IXXXZZ,5,XXXZZ,0.056275760971579804
ZYIIYZ,4,YYZZ,0.05623018639006573
ZIXIYY,4,XYYZ,0.05622804418016762
YYIIZX,4,XYYZ,0.05622137776031224
YXIZYZ,5,XYYZZ,0.056211101585819566
IIYYII,2,YY,0.05619295166760836
XYIYZX,5,XXYYZ,0.05618448285222209
IIIZIZ,2,ZZ,0.05617654801536235
IXIZXX,4,XXXZ,0.05612893576983454
IXYYZI,4,XYYZ,0.056085609057311234
XIXIIZ,3,XXZ,0.056074583411578574
XYIXYZ,5,XXYYZ,0.05607221076306183
ZXZXYY,6,XXYYZZ,0.056067722799000554
YYXYIY,5,XYYYY,0.056058175331605044
ZZIZXX,5,XXZZZ,0.056025078477823155
ZXZZZI,5,XZZZZ,0.056021897179398074
YXZYZZ,6,XYYZZZ,0.055996544817868046
IXXYYX,5,XXXYY,0.055925082157644836
ZZYYXZ,6,XYYZZZ,0.05592393857254861
XXIYXY,5,XXXYY,0.05585818592099199
YZXZYZ,6,XYYZZZ,0.055794919292900716
IZIXZZ,4,XZZZ,0.055742352277245034
ZIXXXZ,5,XXXZZ,0.05573662230146035
IYIZYI,3,YYZ,0.05573166484999616
YXXXIY,5,XXXYY,0.055687739968653435
XIZIXI,3,XXZ,0.055644350109172694
IIXIXX,3,XXX,0.05563532296644665
ZXIIIZ,3,XZZ,0.055634989931453195
YZIIZY,4,YYZZ,0.05562567733891906
XIXZYY,5,XXYYZ,0.055604517913691656
IYZIYZ,4,YYZZ,0.055555108355448746
XXIXXZ,5,XXXXZ,0.05554106249971014
YIYIZZ,4,YYZZ,0.05552893176522946
ZXZIXI,4,XXZZ,0.05550189376941513
YIZIZY,4,YYZZ,0.0554395244182591
YIXYXI,4,XXYY,0.055426071447670276
YXXYZX,6,XXXYYZ,0.05536915941544575
IYYZIX,4,XYYZ,0.05535705822178618
YZZZYI,5,YYZZZ,0.05534722163804486
ZIXZXI,4,XXZZ,0.05534294737755998
ZIIZIZ,3,ZZZ,0.055340182719408125
YZIYXX,5,XXYYZ,0.055327109494171564
ZYZYXZ,6,XYYZZZ,0.05529762891183414
XIXXIZ,4,XXXZ,0.05529467194538196
YXXYZZ,6,XXYYZZ,0.05528787188834
ZXIZZI,4,XZZZ,0.055257343203907884
YZYXXI,5,XXYYZ,0.05523069273278469
IIXIZZ,3,XZZ,0.055229188037668096
IYIYXX,4,XXYY,0.055193162758863545
IXZIXZ,4,XXZZ,0.05513591192017654
ZXZXZI,5,XXZZZ,0.055127560306885946
ZXZXZZ,6,XXZZZZ,0.05508700684825496
YZYYZY,6,YYYYZZ,0.054996294626693976
IZXXII,3,XXZ,0.05496667987345899
XYXYII,4,XXYY,0.05496594878351446
XYZYYY,6,XYYYYZ,0.054964341433478635
IIZXIX,3,XXZ,0.05494967442665618
XXIIXZ,4,XXXZ,0.054920000118555565
ZYXZYZ,6,XYYZZZ,0.05489777349511028
XXZIXZ,5,XXXZZ,0.054876667208547836
YYIXYY,5,XYYYY,0.05487324710504761
YYYYIZ,5,YYYYZ,0.05486824964253621
ZZIXZZ,5,XZZZZ,0.054806342957407675
XIZXXX,5,XXXXZ,0.05479060493667307
XYYXII,4,XXYY,0.054775034698666555
YIYIIZ,3,YYZ,0.054760323966795955
ZYYYIY,5,YYYYZ,0.054756259431297596
XXXYYZ,6,XXXYYZ,0.054754729874283994
XIZXXZ,5,XXXZZ,0.05475411433418873
XZYIIY,4,XYYZ,0.054738907522584555
ZXIIIX,3,XXZ,0.054727723094195005
ZZXIIX,4,XXZZ,0.05470405596798174
XIZIZX,4,XXZZ,0.05470163404529353
YYXIXZ,5,XXYYZ,0.05469537366155734
IZIXYY,4,XYYZ,0.054654468738436546
IZXIIX,3,XXZ,0.05460627377963491
ZZIXIX,4,XXZZ,0.05459183720105722
YZZXYI,5,XYYZZ,0.05459004138412227
IIZIIX,2,XZ,0.054583555314425804
ZYIYZZ,5,YYZZZ,0.054573507569303625
XYYZYY,6,XYYYYZ,0.05456598981601983
XIXIYY,4,XXYY,0.05455668555489166
ZXIIZZ,4,XZZZ,0.05453831651197564
YIIIYX,3,XYY,0.05452628310696713
IXXIIZ,3,XXZ,0.05452365435878963
IYYYZY,5,YYYYZ,0.05451045277060884
XIZXIZ,4,XXZZ,0.05450997791667791
YIYXXZ,5,XXYYZ,0.05449354233111146
XXZYZY,6,XXYYZZ,0.054490253751551254
IZIYZY,4,YYZZ,0.054445336858150825
YYZIIZ,4,YYZZ,0.05443594266245246
YIYXZI,4,XYYZ,0.05438481137385874
IXYYII,3,XYY,0.05436889397764688
YZXYZI,5,XYYZZ,0.054366101794550536
ZIZIZI,3,ZZZ,0.05435786402076868
IIXYYX,4,XXYY,0.05435419354537996
XIXIZX,4,XXXZ,0.05434510411642581
IYZZYI,4,YYZZ,0.054313970257313174
XZIZII,3,XZZ,0.05431286246467446
YZZXIY,5,XYYZZ,0.054281126663467696
XIXZII,3,XXZ,0.05426571411772414
IZYZYI,4,YYZZ,0.054261228172856016
YYZXYY,6,XYYYYZ,0.05426069167427615
ZIXIXI,3,XXZ,0.054239347833498666
XXZYIY,5,XXYYZ,0.05420851743428101
ZYXIYX,5,XXYYZ,0.05415294819432824
XZYYIX,5,XXYYZ,0.05412490852567457
XIXZXX,5,XXXXZ,0.05412376895239094
ZYYXII,4,XYYZ,0.05409848762943955
IXXIXZ,4,XXXZ,0.05406523511263224
ZYIXIY,4,XYYZ,0.054064963618381645
XIZXZI,4,XXZZ,0.05401017930468027
YZIZZY,5,YYZZZ,0.053928086990838585
ZZZXXI,5,XXZZZ,0.05390324351768276
XXXXXI,5,XXXXX,0.05389976612719163
XZZXZX,6,XXXZZZ,0.053894243241782616
IXYZYX,5,XXYYZ,0.05387280472627924
XIYYYY,5,XYYYY,0.053851095580638816
ZXIXZI,4,XXZZ,0.05380861070517886
ZXXZZI,5,XXZZZ,0.05380416514517994
YYZZXZ,6,XYYZZZ,0.05379802044920827
XZIYYI,4,XYYZ,0.05379586939792841
IZZZZX,5,XZZZZ,0.053795063056090574
IYZYXZ,5,XYYZZ,0.05378942332433974
XYIYYY,5,XYYYY,0.05378446641204321
ZZXYZY,6,XYYZZZ,0.05375065843260853
XZZIYY,5,XYYZZ,0.05374001526930454
IZXIXZ,4,XXZZ,0.05373254109744337
YYYYII,4,YYYY,0.05366905503164467
YIYZIZ,4,YYZZ,0.05365225491671616
ZIXYYI,4,XYYZ,0.05365189138587236
XIIZXZ,4,XXZZ,0.053641762661203185
YZXZYX,6,XXYYZZ,0.053637358975118746
YYZIXZ,5,XYYZZ,0.0536258128042665
IXIZYY,4,XYYZ,0.053615731097760855
XXYIYI,4,XXYY,0.0536084931017073
YYYXIY,5,XYYYY,0.05360681870471945
YYXXIZ,5,XXYYZ,0.053593821115878834
XIZXZX,5,XXXZZ,0.05358951783371435
XYZZXY,6,XXYYZZ,0.05352045626349293
ZXXZIZ,5,XXZZZ,0.05350950871441936
XZXZZZ,6,XXZZZZ,0.05350913179738206
ZYZYXI,5,XYYZZ,0.05348670176436308
YXYXXZ,6,XXXYYZ,0.05347785645022936
YZIYIZ,4,YYZZ,0.05345183079525049
IZXXZZ,5,XXZZZ,0.05342481741967533
XYXZYZ,6,XXYYZZ,0.053379778034954826
YXZYII,4,XYYZ,0.05336857110072318
ZYXXYZ,6,XXYYZZ,0.053336408421832085
ZXZZIX,5,XXZZZ,0.053272556618919456
XZIXXX,5,XXXXZ,0.05325010250399699
ZIZXZZ,5,XZZZZ,0.05319362865586315
XIYIXY,4,XXYY,0.053190742239663205
ZZXIZX,5,XXZZZ,0.05316431754298588
XXYXIY,5,XXXYY,0.05311559451326464
IXXIYY,4,XXYY,0.053094061195364105
IYIIYX,3,XYY,0.053087676895880065
IXZIIX,3,XXZ,0.05307240215035107
ZZZIZX,5,XZZZZ,0.053065466183028966
ZYZYXX,6,XXYYZZ,0.05302375160659249
YIXXYX,5,XXXYY,0.053006882344475724
YIYZZZ,5,YYZZZ,0.05298001668317415
YZYZZX,6,XYYZZZ,0.05297663685712778
YZXYIZ,5,XYYZZ,0.0529405933318865
ZZIZII,3,ZZZ,0.052918803905256884
XZIZXZ,5,XXZZZ,0.05288993461850886
IZZXIX,4,XXZZ,0.05288866767710739
ZYIZYX,5,XYYZZ,0.05288260375725594
XYZIYZ,5,XYYZZ,0.05286750616779666
XYIIXY,4,XXYY,0.052822285142274196
IZIXII,2,XZ,0.05279445767364014
ZIXXYY,5,XXYYZ,0.05277776128689996
YXIYIX,4,XXYY,0.05277446810975236
IXIXIX,3,XXX,0.0527711188420506
YXXXZY,6,XXXYYZ,0.05275465667924687
IXIXIZ,3,XXZ,0.052745658756517
ZIYZYZ,5,YYZZZ,0.05269950044527625
XYZYXX,6,XXXYYZ,0.052663121388863976
ZIIIXI,2,XZ,0.05264812984203593
XIIIZZ,3,XZZ,0.05263469757278978
XZIXZZ,5,XXZZZ,0.05262497758682808
YYYYXI,5,XYYYY,0.05262222667361784
XXZXZI,5,XXXZZ,0.05261675812313378
IZZXXX,5,XXXZZ,0.05261623826454951
IXZXII,3,XXZ,0.052587738481544376
IYYIYY,4,YYYY,0.05257480731169166
XIXXZI,4,XXXZ,0.05256519915693224
XXXXII,4,XXXX,0.05256506633784104
IXIZXI,3,XXZ,0.052564175813392365
XZXXXI,5,XXXXZ,0.05252703695778031
XXXXIX,5,XXXXX,0.05251794996128133
YYZZZI,5,YYZZZ,0.05248485581517083
IZZIYY,4,YYZZ,0.05248374884810558
YIIIZY,3,YYZ,0.05246272779629128
XZIXYY,5,XXYYZ,0.05242055023537727
XIZIIX,3,XXZ,0.05239478503666926
XYYZII,4,XYYZ,0.052372997408594336
XYYZZX,6,XXYYZZ,0.052371207156583034
XIZIXX,4,XXXZ,0.05234941188524909
ZYZXXY,6,XXYYZZ,0.05231033348949314
YYYIYX,5,XYYYY,0.05227943466143198
YXXIXY,5,XXXYY,0.05227549526245927
ZYZXIY,5,XYYZZ,0.052272697800911316
ZXZIZZ,5,XZZZZ,0.052263879401216254
IZIZZX,4,XZZZ,0.05226308326523053
XYIYIZ,4,XYYZ,0.05226198805166745
YYXIZZ,5,XYYZZ,0.052254457364647865
IYZXIY,4,XYYZ,0.05225235612492587
IXIXXZ,4,XXXZ,0.052242059474979986
YYZIXX,5,XXYYZ,0.05222707935264874
YXYIXX,5,XXXYY,0.052211759423132144
ZIIXXX,4,XXXZ,0.052141629704541656
YZZXZY,6,XYYZZZ,0.052126904627364454
XZYYZZ,6,XYYZZZ,0.052115645983101935
ZIZYYZ,5,YYZZZ,0.05205106374374243
ZZYYZI,5,YYZZZ,0.05201494716031766
ZYZZYZ,6,YYZZZZ,0.0520123639086596
YYXIXX,5,XXXYY,0.051977541719892925
ZXIZZZ,5,XZZZZ,0.051976875315935714
IIZIXI,2,XZ,0.05197591284706944
IIIXZI,2,XZ,0.051946533549006614
IIYIYX,3,XYY,0.05193967803795382
YIYXXX,5,XXXYY,0.051899841810506976
XXXZYY,6,XXXYYZ,0.05188315999805861
ZZIIXZ,4,XZZZ,0.05181058362501858
YZIZYZ,5,YYZZZ,0.051793135608419485
IIZXII,2,XZ,0.05171601016017039
IYZZYX,5,XYYZZ,0.05170818469267714
IXYYXX,5,XXXYY,0.05169314374640176
IIZIXX,3,XXZ,0.051687159281590477
IYXYXI,4,XXYY,0.05163806176836759
ZXZIZI,4,XZZZ,0.05163653605621747
IZIXZX,4,XXZZ,0.051607538071780444
YZXIIY,4,XYYZ,0.051535323725575274
ZXZYYX,6,XXYYZZ,0.051501088631614546
YXZIXY,5,XXYYZ,0.05147372312397426
IXZZXI,4,XXZZ,0.05144298551731959
IYYXXZ,5,XXYYZ,0.0513905087508982
IIYYIZ,3,YYZ,0.051382273363909756
XXZIZX,5,XXXZZ,0.05133495985906668
XXYIZY,5,XXYYZ,0.051270664519251385
XXYXZY,6,XXXYYZ,0.051242783749715325
YZZZIY,5,YYZZZ,0.051237214350585245
IYYXXI,4,XXYY,0.05123223182562016
ZXXXIZ,5,XXXZZ,0.051211024570434846
IXIYYI,3,XYY,0.05120544526812852
ZYXIIY,4,XYYZ,0.051188668288583775
ZIXYYZ,5,XYYZZ,0.05118376877927973
IYIIIY,2,YY,0.051125224990277364
XYYIXX,5,XXXYY,0.05112113385712811
IZXXIX,4,XXXZ,0.05110211525647336
YYIXXX,5,XXXYY,0.05109939289296872
XYXYXI,5,XXXYY,0.05109306995756806
ZIZZZZ,5,ZZZZZ,0.05109009109703461
XYYZIX,5,XXYYZ,0.051039614162820456
YYYYZX,6,XYYYYZ,0.0510014373672914
ZYYXZI,5,XYYZZ,0.05099908447863253
IYXXZY,5,XXYYZ,0.05097126270588152
XYZZIY,5,XYYZZ,0.05092468240097694
XIIIIX,2,XX,0.050921501306241866
IXIIIZ,2,XZ,0.05087987133093332
ZZZXXX,6,XXXZZZ,0.05079990833719139
ZYYIXX,5,XXYYZ,0.05076759404655122
YYXZZX,6,XXYYZZ,0.05076264629151046
ZXXIYY,5,XXYYZ,0.05070816432896169
YXIZYX,5,XXYYZ,0.050694886636679704
XYZYXZ,6,XXYYZZ,0.050678656419627134
YIYZXI,4,XYYZ,0.05067438323199456
XYYIYY,5,XYYYY,0.05065275095470041
ZIXIIZ,3,XZZ,0.05061786989097655
YXIYXZ,5,XXYYZ,0.05058273013697384
IXYIYX,4,XXYY,0.0505470951520556
ZZIYIY,4,YYZZ,0.050542997679252674
ZIZXZX,5,XXZZZ,0.05053570888444157
XZZIZI,4,XZZZ,0.050528669802066786
YIYYIY,4,YYYY,0.05051958419449535
ZYXIYZ,5,XYYZZ,0.05049625019911179
XZIXZX,5,XXXZZ,0.05048657369923224
IIXIXZ,3,XXZ,0.050431127454488446
XYZYIX,5,XXYYZ,0.050408065134078126
YXXYXZ,6,XXXYYZ,0.05038554816135181
IXYXXY,5,XXXYY,0.05037479202450831
YXXIIY,4,XXYY,0.050370093634105474
ZYXXZY,6,XXYYZZ,0.05034586099338625
ZIYYZI,4,YYZZ,0.050343029773701586
XZYIYI,4,XYYZ,0.05030112048561828
ZZZXZX,6,XXZZZZ,0.050295944779752466
YZYZXX,6,XXYYZZ,0.05029233673793763
YYIYIY,4,YYYY,0.05028715431628017
IIZYZY,4,YYZZ,0.05028624266368716
ZXXXXX,6,XXXXXZ,0.050250687322973955
ZZXYYX,6,XXYYZZ,0.0502428213642937
ZIZZIX,4,XZZZ,0.05020920326108017
XZIIZX,4,XXZZ,0.050180381965969044
XZZIXZ,5,XXZZZ,0.05013502223578451
YIYXIZ,4,XYYZ,0.050093057444923705
YZZZZY,6,YYZZZZ,0.050083462153219474
ZYYZIX,5,XYYZZ,0.050068369828052364
XZXZZX,6,XXXZZZ,0.050065016586965994
YIIZXY,4,XYYZ,0.05002436542781027
XZZZZZ,6,XZZZZZ,0.05000442665378431
YYYXYZ,6,XYYYYZ,0.04999971174826978
YZIIYZ,4,YYZZ,0.04997148137508536
YYXIIX,4,XXYY,0.04993991193418708
XXZXYY,6,XXXYYZ,0.0498963877679742
XIIXZI,3,XXZ,0.04988194857671704
YYZXXZ,6,XXYYZZ,0.049857294581956965
IZYXZY,5,XYYZZ,0.0498373676957956
XYIYII,3,XYY,0.04982191021264306
IYIXYZ,4,XYYZ,0.04975078816141872
YYXIZX,5,XXYYZ,0.04969506644813816
XZYIYZ,5,XYYZZ,0.049692722326540845
XZYZIY,5,XYYZZ,0.049676214756120114
YIXYZX,5,XXYYZ,0.04966849854283193
ZXXIIX,4,XXXZ,0.04966401167088252
ZYYZII,4,YYZZ,0.049656066807716906
ZXIIXI,3,XXZ,0.049625043659935655
IXZIXI,3,XXZ,0.04960229523948316
IZIIXI,2,XZ,0.04959890636353142
XYYYZY,6,XYYYYZ,0.04956282859442857
XIIXXZ,4,XXXZ,0.049562470345719443
XXIZXI,4,XXXZ,0.04953389546885632
YXIYZZ,5,XYYZZ,0.049522905502920336
YIZIYI,3,YYZ,0.04951325061021554
IZXIYY,4,XYYZ,0.04949515731892203
IXIIXZ,3,XXZ,0.04947035506993626
ZYYYXY,6,XYYYYZ,0.049425971946280615
ZXIZIZ,4,XZZZ,0.04938991031062369
ZIXZYY,5,XYYZZ,0.049380748785458665
ZYYZZX,6,XYYZZZ,0.04937593360581426
XIYIYX,4,XXYY,0.04937402060151115
IIZZZX,4,XZZZ,0.04933797286379491
XIYXIY,4,XXYY,0.04933296502428926
YYYYXX,6,XXYYYY,0.04932516877118741
YIZIYZ,4,YYZZ,0.049307901224538445
YZIIYX,4,XYYZ,0.049242471507749026
YYXXII,4,XXYY,0.049242401342918185
YXZIYZ,5,XYYZZ,0.04923186429066334
XIIIZX,3,XXZ,0.049196513706025485
IYIZZY,4,YYZZ,0.04918700949859357
YYIXZZ,5,XYYZZ,0.04917951953515774
XIZZZX,5,XXZZZ,0.049171179402575295
IIZIYY,3,YYZ,0.04915666584814514
ZXZYZY,6,XYYZZZ,0.04914337898716244
YXIZXY,5,XXYYZ,0.04914261373403552
ZYZXYZ,6,XYYZZZ,0.049117080813378206
YYZIII,3,YYZ,0.04907967469145037
IYXZYZ,5,XYYZZ,0.049049498287909325
ZXYYIZ,5,XYYZZ,0.049045303340828926
ZYIIYX,4,XYYZ,0.04897080519793496
YXXYIX,5,XXXYY,0.0489619807113137
XZYZXY,6,XXYYZZ,0.04889175278011117
XXYZXY,6,XXXYYZ,0.048876981211798176
XXZZZI,5,XXZZZ,0.04881915021860142
ZXIYYI,4,XYYZ,0.04879526218003868
XZIYYX,5,XXYYZ,0.04876213431665905
IXZIXX,4,XXXZ,0.04875156482046413
IIYYZZ,4,YYZZ,0.048691867179116874
YXIXIY,4,XXYY,0.04866231736444032
YIYXZX,5,XXYYZ,0.04866152462601119
IYZZXY,5,XYYZZ,0.04863534121239438
YZIYYY,5,YYYYZ,0.04861828265397592
XIZZIX,4,XXZZ,0.048611180353890115
YYXIYY,5,XYYYY,0.04858642901967927
YIIXYX,4,XXYY,0.048570116704987856
IIZIIZ,2,ZZ,0.048568230390130473
XXYIYZ,5,XXYYZ,0.048527269054897855
IYXXYX,5,XXXYY,0.04839844914910525
YYYXYI,5,XYYYY,0.04833514565036943
ZIZXXI,4,XXZZ,0.048318039979290225
XZIZZZ,5,XZZZZ,0.04829691162374609
XYZXIY,5,XXYYZ,0.04829421900836113
XYYZXI,5,XXYYZ,0.04829412723550775
YIXYZZ,5,XYYZZ,0.04821266258245881
XZIZXX,5,XXXZZ,0.04820479110345581
YYZZXX,6,XXYYZZ,0.04818447481341091
IIXZXX,4,XXXZ,0.04818323295992365
XIIIZI,2,XZ,0.048164321579841664
XXYYZI,5,XXYYZ,0.04809662377393388
YZYIIZ,4,YYZZ,0.04808167056235774
YYIXZI,4,XYYZ,0.048054830872752856
IZYYXZ,5,XYYZZ,0.04802624206861343
XXIXZI,4,XXXZ,0.04800659616949014
IZYXYX,5,XXYYZ,0.04796683829469098
ZZZZXI,5,XZZZZ,0.04794255664593831
XYXXIY,5,XXXYY,0.04793983997974762
IZIZXI,3,XZZ,0.047918030794163874
ZYYXXI,5,XXYYZ,0.04790730517956227
ZXYIYX,5,XXYYZ,0.047890669167455595
ZIZZYY,5,YYZZZ,0.04788867793470953
IYIYZZ,4,YYZZ,0.04784404656295533
IXYZXY,5,XXYYZ,0.04782498208969767
YXIYIZ,4,XYYZ,0.04782326964779177
YZZIXY,5,XYYZZ,0.04781944830030126
YZXYII,4,XYYZ,0.04781245545064876
ZIYYIX,4,XYYZ,0.04780743638776418
YYIXXZ,5,XXYYZ,0.04780343129360817
YZYZIZ,5,YYZZZ,0.047781519916798895
ZZXZZX,6,XXZZZZ,0.04774506745890489
ZIYIYZ,4,YYZZ,0.04772942461658704
ZIZZXZ,5,XZZZZ,0.04762490588802869
ZZYYIZ,5,YYZZZ,0.04761259087137285
ZZZZIZ,5,ZZZZZ,0.047610236408402194
YZIZXY,5,XYYZZ,0.04752843589138433
XXXZXX,6,XXXXXZ,0.047522234005095976
YIZZYX,5,XYYZZ,0.04751766120958119
YZZZXY,6,XYYZZZ,0.04751106398825101
XZZXIX,5,XXXZZ,0.04749464788566454
IZXYYX,5,XXYYZ,0.047469486587199544
ZXIIYY,4,XYYZ,0.04743847396222754
YIYYYZ,5,YYYYZ,0.04743660342967358
YXXXYZ,6,XXXYYZ,0.047418951480495235
XZZXIZ,5,XXZZZ,0.04741808223347155
XYIZZY,5,XYYZZ,0.04740918481297311
ZYZYYY,6,YYYYZZ,0.0474056391391801
YYYYXZ,6,XYYYYZ,0.04740084596397247
XZXZXI,5,XXXZZ,0.047391450448003636
ZIIXIX,3,XXZ,0.04738499700055232
ZXIZXZ,5,XXZZZ,0.04736589473441937
IZXIXI,3,XXZ,0.04734383059953289
ZIXXXI,4,XXXZ,0.04734253313723742
ZYYXYY,6,XYYYYZ,0.047339278845147915
YYXZIX,5,XXYYZ,0.04732062807735351
YZYYYI,5,YYYYZ,0.04727843858873067
YYZZIZ,5,YYZZZ,0.04725316917366973
IYYXYY,5,XYYYY,0.04723052626426374
XXIXIZ,4,XXXZ,0.04722943590555471
YXXYZI,5,XXYYZ,0.04721121256741613
ZXXYYX,6,XXXYYZ,0.04718898508485983
YIIYZZ,4,YYZZ,0.04714305009540784
IIZIXZ,3,XZZ,0.04713759513543488
YZIYXI,4,XYYZ,0.04712278257685363
ZXIXYY,5,XXYYZ,0.047109465346695974
ZZZZYY,6,YYZZZZ,0.047106175676874605
IIXZYY,4,XYYZ,0.0470358954817453
XIZYXY,5,XXYYZ,0.04703268726226531
IZXXIZ,4,XXZZ,0.046970292966154036
ZYIIYI,3,YYZ,0.04697015718709698
XYIZYI,4,XYYZ,0.04695675327735532
YYYIYI,4,YYYY,0.04694758078408209
YZZYXZ,6,XYYZZZ,0.04694006802361705
IXZZZX,5,XXZZZ,0.04693386831396017
ZIXXZX,5,XXXZZ,0.04692659505758094
IZXXZX,5,XXXZZ,0.04690929585761931
XZIZIZ,4,XZZZ,0.046889322471387065
XYIYIX,4,XXYY,0.046880405445041295
YIXIXY,4,XXYY,0.04682751466136258
IZYZYZ,5,YYZZZ,0.04677245734311589
ZIZZXI,4,XZZZ,0.046748926661713985
ZIZXXX,5,XXXZZ,0.046746258274311316
IXZZZI,4,XZZZ,0.04674512012529581
YYZZIX,5,XYYZZ,0.046742901373386894
YXZIIY,4,XYYZ,0.04673753240560001
YXZIYI,4,XYYZ,0.04672990455246252
YIIYII,2,YY,0.04669388902447873
XYYIZX,5,XXYYZ,0.046687565646336894
YXYXZX,6,XXXYYZ,0.046662539518068084
IXXZXI,4,XXXZ,0.04666157839684748
IIZZYY,4,YYZZ,0.0466402646414661
IXXZXX,5,XXXXZ,0.0466293702131837
ZIZXZI,4,XZZZ,0.04661829079018237
YXIIYI,3,XYY,0.04661209340633295
YXZYXZ,6,XXYYZZ,0.04659569129420948
ZIZYYI,4,YYZZ,0.04658289118048806
ZIZIXX,4,XXZZ,0.04657613308822735
IYXYXZ,5,XXYYZ,0.04657311676576955
IIXZZX,4,XXZZ,0.04654525263027694
XIZZZI,4,XZZZ,0.04653217192363003
IYXIXY,4,XXYY,0.046529522840633275
XXYYXZ,6,XXXYYZ,0.046491576976681506
IZZIIZ,3,ZZZ,0.04647724573251728
YIZYZX,5,XYYZZ,0.04644619401175304
IYYXIZ,4,XYYZ,0.0464404303447707
ZXZZXZ,6,XXZZZZ,0.04642851780098421
ZZIZYY,5,YYZZZ,0.04632667253621916
IZZIXX,4,XXZZ,0.046323215500803795
ZIIZXZ,4,XZZZ,0.04631332858452436
IXZZXX,5,XXXZZ,0.04630669158985729
XYIIYZ,4,XYYZ,0.04627536722245966
IXZXYY,5,XXYYZ,0.046265620761862795
YIIXYZ,4,XYYZ,0.04624724955802549
IZZZXI,4,XZZZ,0.04622120876872745
YIIZYX,4,XYYZ,0.04620292194262759
ZXXYIY,5,XXYYZ,0.04618628837007356
IIZYYZ,4,YYZZ,0.04609991377086072
IYYIXX,4,XXYY,0.04609063929212392
ZYZZZY,6,YYZZZZ,0.04607434790870379
IYZXYX,5,XXYYZ,0.046027328933914105
ZIZIYY,4,YYZZ,0.046023449724938284
IXXZYY,5,XXYYZ,0.04600257302247416
ZIZIZX,4,XZZZ,0.04599881994531218
YYIXZX,5,XXYYZ,0.045982384005099006
YZIXIY,4,XYYZ,0.04595722937806266
ZXXZXI,5,XXXZZ,0.04593313432228517
IYIYXI,3,XYY,0.04592937270670326
YXXZYZ,6,XXYYZZ,0.045927683968858185
